step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,source_account,destination_account,graph_score,ring_detected,triangle_cycle_detected,hub_flag,mule_flag,burst_cluster_flag,suspicious_connection_count,shared_counterparties,source_out_degree,destination_in_degree,bridge_flag,destination_repeat_rate,source_repeat_rate,prior_risk_hits,client_id,timestamp,predicted_risk,predicted_probability,anomaly_score,confirmed_label,isFraud
2,DEBIT,7143.47,17807.88,10664.41,1846.19,8989.66,user-1331,merchant-366,0.25,False,False,True,False,False,0,0,2,53,False,0.0,0.0,1,background-stream,2026-03-30T03:54:12.359830,LOW,0.0675,0.188062,,0
11,TRANSFER,452.62,14098.59,13645.97,3440.75,3893.37,user-1987,merchant-651,0.2,False,False,True,False,False,0,0,1,32,False,0.0,0.0,0,background-stream,2026-03-30T03:54:14.618549,MEDIUM,0.765,0.170677,,0
19,TRANSFER,8257.65,9834.34,1576.69,6408.66,14666.31,user-4441,merchant-360,0.25,False,False,True,False,False,0,0,3,34,False,0.0,0.0,1,background-stream,2026-03-30T03:54:16.918823,MEDIUM,0.7675,0.165365,,0
17,CASH_OUT,3307.39,9383.1,6075.71,10046.06,13353.45,user-5582,merchant-396,0.2,False,False,True,False,False,0,0,4,29,False,0.0,0.0,0,background-stream,2026-03-30T03:54:19.177027,MEDIUM,0.765,0.17051,,0
12,CASH_OUT,3854.4,19363.06,15508.66,9031.81,12886.21,user-5916,merchant-680,0.25,False,False,True,False,False,0,0,2,35,False,0.0,0.0,1,background-stream,2026-03-30T03:54:21.447785,MEDIUM,0.7675,0.171561,,0
2,CASH_OUT,8311.47,14097.68,5786.21,14136.04,22447.51,user-6876,merchant-755,0.2,False,False,True,False,False,0,0,10,32,False,0.0,0.0,0,background-stream,2026-03-30T03:54:23.725921,LOW,0.065012,0.227347,,0
6,TRANSFER,6575.35,8821.65,2246.3,12720.2,19295.55,user-8523,merchant-981,0.2,False,False,True,False,False,0,0,3,24,False,0.0,0.0,0,background-stream,2026-03-30T03:54:25.971582,LOW,0.065,0.23266,,0
20,PAYMENT,7366.09,11176.74,3810.65,16439.55,23805.64,user-5561,merchant-253,0.25,False,False,True,False,False,0,0,2,35,False,0.0,0.0,1,background-stream,2026-03-30T03:54:28.268085,MEDIUM,0.7675,0.217852,,0
7,CASH_IN,8197.51,12432.57,4235.06,57.54,8255.05,user-5522,merchant-233,0.2,False,False,True,False,False,0,0,5,30,False,0.0,0.0,0,background-stream,2026-03-30T03:54:30.528394,LOW,0.065,0.217238,,0
14,CASH_IN,308.86,16518.04,16209.18,11505.73,11814.59,user-1622,merchant-136,0.2,False,False,True,False,False,0,0,2,24,False,0.0,0.0,0,background-stream,2026-03-30T03:54:32.715118,MEDIUM,0.766908,0.145547,,0
17,DEBIT,2466.62,11917.53,9450.91,8259.27,10725.89,user-5567,merchant-648,0.2,False,False,True,False,False,0,0,1,38,False,0.0,0.0,0,background-stream,2026-03-30T03:54:34.942357,MEDIUM,0.77765,0.120483,,0
22,TRANSFER,9553.58,25149.12,15595.54,19937.93,29491.51,user-8487,merchant-207,0.3,False,False,True,False,False,0,0,2,27,False,0.0,0.0,2,background-stream,2026-03-30T03:54:37.206487,MEDIUM,0.77,0.16807,,0
13,PAYMENT,3338.01,19611.13,16273.12,16264.03,19602.04,user-3788,merchant-173,0.2,False,False,True,False,False,0,0,1,24,False,0.0,0.0,0,background-stream,2026-03-30T03:54:39.511478,MEDIUM,0.765,0.210504,,0
19,CASH_OUT,6348.98,19040.45,12691.47,5232.01,11580.99,user-9445,merchant-740,0.25,False,False,True,False,False,0,0,6,33,False,0.0,0.0,1,background-stream,2026-03-30T03:54:41.744903,MEDIUM,0.7675,0.170677,,0
11,PAYMENT,3133.65,12498.87,9365.22,4643.22,7776.87,user-4996,merchant-915,0.2,False,False,True,False,False,0,0,2,28,False,0.0,0.0,0,background-stream,2026-03-30T03:54:43.999396,MEDIUM,0.765,0.229115,,0
7,PAYMENT,5416.39,23150.72,17734.33,14331.98,19748.37,user-2616,merchant-173,0.2,False,False,True,False,False,0,0,5,25,False,0.0,0.0,0,background-stream,2026-03-30T03:54:46.264420,LOW,0.065,0.280199,,0
23,CASH_OUT,187.42,9369.21,9181.79,3230.89,3418.31,user-4258,merchant-524,0.25,False,False,True,False,False,0,0,0,34,False,0.0,0.0,1,background-stream,2026-03-30T03:54:48.499209,MEDIUM,0.7675,0.186205,,0
2,PAYMENT,7704.72,14938.73,7234.01,14120.29,21825.01,user-4588,merchant-525,0.2,False,False,True,False,False,0,0,1,30,False,0.0,0.0,0,background-stream,2026-03-30T03:54:50.928661,LOW,0.065,0.266161,,0
12,CASH_IN,1028.24,20609.73,19581.49,5897.29,6925.53,user-1455,merchant-519,0.25,False,False,True,False,False,0,0,3,37,False,0.0,0.0,1,background-stream,2026-03-30T03:54:53.236440,MEDIUM,0.7675,0.156883,,0
10,CASH_IN,3317.63,21054.54,17736.91,10486.03,13803.66,user-6747,merchant-981,0.2,False,False,True,False,False,0,0,2,25,False,0.0,0.0,0,background-stream,2026-03-30T03:54:55.535597,MEDIUM,0.765,0.176612,,0
13,DEBIT,7964.38,12633.8,4669.42,10308.48,18272.86,user-8961,merchant-519,0.25,False,False,True,False,False,0,0,3,38,False,0.0,0.0,1,background-stream,2026-03-30T03:54:57.783744,MEDIUM,0.782052,0.116044,,0
7,CASH_OUT,7634.8,13925.99,6291.19,4859.18,12493.98,user-4577,merchant-677,0.25,False,False,True,False,False,0,0,3,34,False,0.0,0.0,1,background-stream,2026-03-30T03:55:00.068571,LOW,0.067507,0.238806,,0
21,TRANSFER,693.26,7021.3,6328.04,3677.68,4370.94,user-7134,merchant-399,0.3,False,False,True,False,False,0,0,5,32,False,0.0,0.0,2,background-stream,2026-03-30T03:55:02.407829,MEDIUM,0.77,0.166682,,0
6,TRANSFER,8341.07,10643.39,2302.32,15374.44,23715.51,user-2734,merchant-815,0.25,False,False,True,False,False,0,0,3,34,False,0.0,0.0,1,background-stream,2026-03-30T03:55:04.692468,LOW,0.0675,0.232476,,0
1,TRANSFER,2146.54,12576.31,10429.77,613.55,2760.09,user-7683,merchant-963,0.25,False,False,True,False,False,0,0,4,33,False,0.0,0.0,1,background-stream,2026-03-30T03:55:06.996671,LOW,0.0675,0.218762,,0
5,DEBIT,3673.09,21988.78,18315.69,5476.26,9149.35,user-1528,merchant-663,0.3,False,False,True,False,False,0,0,3,38,False,0.0,0.0,2,background-stream,2026-03-30T03:55:09.234209,LOW,0.07,0.179713,,0
23,DEBIT,4825.76,20061.58,15235.82,6616.8,11442.56,user-9587,merchant-810,0.2,False,False,True,False,False,0,0,4,41,False,0.0,0.0,0,background-stream,2026-03-30T03:55:11.473219,MEDIUM,0.767787,0.143497,,0
24,TRANSFER,1119.56,10956.0,9836.44,16707.23,17826.79,user-1142,merchant-300,0.25,False,False,True,False,False,0,0,4,47,False,0.0,0.0,1,background-stream,2026-03-30T03:55:13.761892,MEDIUM,0.7675,0.19052,,0
21,CASH_IN,3084.2,5094.73,2010.53,646.08,3730.28,user-7091,merchant-701,0.2,False,False,True,False,False,0,0,4,34,False,0.0,0.0,0,background-stream,2026-03-30T03:55:16.015398,MEDIUM,0.765,0.162124,,0
4,DEBIT,6096.44,25125.32,19028.88,3693.98,9790.42,user-3464,merchant-919,0.2,False,False,True,False,False,0,0,2,25,False,0.0,0.0,0,background-stream,2026-03-30T03:55:18.291828,LOW,0.065,0.180765,,0
22,CASH_IN,2655.52,10539.22,7883.7,16364.43,19019.95,user-2924,merchant-387,0.2,False,False,True,False,False,0,0,5,33,False,0.0,0.0,0,background-stream,2026-03-30T03:55:20.556027,MEDIUM,0.765,0.166384,,0
10,CASH_IN,8867.33,10575.93,1708.6,4502.46,13369.79,user-8764,merchant-311,0.2,False,False,True,False,False,0,0,4,28,False,0.0,0.0,0,background-stream,2026-03-30T03:55:22.783971,MEDIUM,0.765,0.176787,,0
3,CASH_OUT,6665.24,22134.71,15469.47,10476.45,17141.69,user-5489,merchant-793,0.25,False,False,True,False,False,0,0,4,24,False,0.0,0.0,1,background-stream,2026-03-30T03:55:25.129627,LOW,0.067514,0.229673,,0
3,CASH_OUT,8587.89,22428.31,13840.42,6197.87,14785.76,user-5411,merchant-180,0.2,False,False,True,False,False,0,0,3,29,False,0.0,0.0,0,background-stream,2026-03-30T03:55:27.366404,LOW,0.065016,0.229828,,0
22,CASH_OUT,5934.0,25531.09,19597.09,1773.02,7707.02,user-8118,merchant-848,0.25,False,False,True,False,False,0,0,3,28,False,0.0,0.0,1,background-stream,2026-03-30T03:55:29.592305,MEDIUM,0.7675,0.176011,,0
10,CASH_OUT,6215.7,24454.06,18238.36,8202.18,14417.88,user-7823,merchant-673,0.25,False,False,True,False,False,0,0,3,34,False,0.0,0.0,1,background-stream,2026-03-30T03:55:31.788485,MEDIUM,0.7675,0.191475,,0
4,PAYMENT,6404.2,15362.73,8958.53,13188.98,19593.18,user-2094,merchant-838,0.2,False,False,True,False,False,0,0,3,32,False,0.0,0.0,0,background-stream,2026-03-30T03:55:34.053506,LOW,0.065,0.268466,,0
7,DEBIT,5311.68,10135.49,4823.81,8849.33,14161.01,user-9862,merchant-824,0.25,False,False,True,False,False,0,0,2,32,False,0.0,0.0,1,background-stream,2026-03-30T03:55:36.361943,LOW,0.0675,0.176853,,0
17,CASH_OUT,116.25,16578.62,16462.37,1525.5,1641.75,user-3819,merchant-253,0.25,False,False,True,False,False,0,0,5,36,False,0.0,0.0,1,background-stream,2026-03-30T03:55:38.613242,MEDIUM,0.7675,0.168478,,0
5,CASH_IN,3118.46,21492.36,18373.9,9586.6,12705.06,user-2623,merchant-914,0.25,False,False,True,False,False,0,0,3,37,False,0.0,0.0,1,background-stream,2026-03-30T03:55:40.871698,LOW,0.0675,0.216275,,0
4,DEBIT,2257.77,16556.46,14298.69,8300.85,10558.62,user-8587,merchant-270,0.2,False,False,True,False,False,0,0,4,32,False,0.0,0.0,0,background-stream,2026-03-30T03:55:43.175220,LOW,0.065,0.182224,,0
16,PAYMENT,1091.36,20475.52,19384.16,14472.1,15563.46,user-3097,merchant-876,0.2,False,False,True,False,False,0,0,5,35,False,0.0,0.0,0,background-stream,2026-03-30T03:55:45.458797,MEDIUM,0.765,0.204289,,0
24,DEBIT,8692.6,20944.55,12251.95,10534.74,19227.34,user-1030,merchant-103,0.2,False,False,True,False,False,0,0,5,22,False,0.0,0.0,0,background-stream,2026-03-30T03:55:47.775777,MEDIUM,0.765,0.153815,,0
21,TRANSFER,1818.63,12541.5,10722.87,7575.82,9394.45,user-4114,merchant-185,0.25,False,False,True,False,False,0,0,4,28,False,0.0,0.0,1,background-stream,2026-03-30T03:55:50.005868,MEDIUM,0.7675,0.166056,,0
12,DEBIT,5500.18,15162.48,9662.3,7453.98,12954.16,user-8657,merchant-191,0.2,False,False,True,False,False,0,0,3,25,False,0.0,0.0,0,background-stream,2026-03-30T03:55:52.263880,MEDIUM,0.775449,0.125618,,0
22,DEBIT,3760.65,22802.43,19041.78,18735.83,22496.48,user-8847,merchant-369,0.2,False,False,True,False,False,0,0,4,29,False,0.0,0.0,0,background-stream,2026-03-30T03:55:54.525279,MEDIUM,0.772607,0.132249,,0
16,PAYMENT,7447.59,11133.59,3686.0,14899.4,22346.99,user-9416,merchant-990,0.2,False,False,True,False,False,0,0,4,27,False,0.0,0.0,0,background-stream,2026-03-30T03:55:56.835830,MEDIUM,0.765,0.206696,,0
15,PAYMENT,7711.42,24807.94,17096.52,11160.55,18871.97,user-5401,merchant-989,0.2,False,False,True,False,False,0,0,1,30,False,0.0,0.0,0,background-stream,2026-03-30T03:55:59.235708,MEDIUM,0.765,0.203213,,0
17,DEBIT,7832.87,22739.2,14906.33,12700.76,20533.63,user-4958,merchant-898,0.25,False,False,True,False,False,0,0,4,36,False,0.0,0.0,1,background-stream,2026-03-30T03:56:01.473836,MEDIUM,0.780947,0.118622,,0
18,CASH_OUT,9984.77,14671.27,4686.5,11359.71,21344.48,user-9067,merchant-553,0.2,False,False,True,False,False,0,0,5,47,False,0.0,0.0,0,background-stream,2026-03-30T03:56:03.712763,HIGH,0.81,0.173073,,1
12,DEBIT,7261.23,20008.19,12746.96,11481.44,18742.67,user-5727,merchant-250,0.25,False,False,True,False,False,0,0,11,37,False,0.0,0.0,1,background-stream,2026-03-30T03:56:06.125682,MEDIUM,0.77804,0.125406,,0
10,CASH_OUT,7804.23,19159.98,11355.75,8336.96,16141.19,user-6772,merchant-554,0.25,False,False,True,False,False,0,0,2,21,False,0.0,0.0,1,background-stream,2026-03-30T03:56:08.381504,MEDIUM,0.7675,0.192869,,0
12,CASH_OUT,4437.44,4968.86,531.42,2520.64,6958.08,user-3811,merchant-822,0.2,False,False,True,False,False,0,0,2,28,False,0.0,0.0,0,background-stream,2026-03-30T03:56:10.647160,MEDIUM,0.765,0.177612,,0
15,TRANSFER,1551.88,17710.65,16158.77,15810.74,17362.62,user-2017,merchant-262,0.2,False,False,True,False,False,0,0,4,27,False,0.0,0.0,0,background-stream,2026-03-30T03:56:12.910730,MEDIUM,0.765249,0.149417,,0
16,TRANSFER,2329.46,7309.78,4980.32,7487.34,9816.8,user-8851,merchant-200,0.2,False,False,True,False,False,0,0,3,30,False,0.0,0.0,0,background-stream,2026-03-30T03:56:15.179078,MEDIUM,0.765,0.153203,,0
7,CASH_OUT,1827.16,20281.09,18453.93,9237.34,11064.5,user-2509,merchant-494,0.2,False,False,True,False,False,0,0,2,39,False,0.0,0.0,0,background-stream,2026-03-30T03:56:17.458169,LOW,0.065002,0.235728,,0
17,PAYMENT,3282.73,20321.72,17038.99,5141.54,8424.27,user-1934,merchant-510,0.2,False,False,True,False,False,0,0,0,25,False,0.0,0.0,0,background-stream,2026-03-30T03:56:19.721226,MEDIUM,0.765,0.214517,,0
16,TRANSFER,5693.37,18538.92,12845.55,1284.83,6978.2,user-5526,merchant-589,0.2,False,False,True,False,False,0,0,3,36,False,0.0,0.0,0,background-stream,2026-03-30T03:56:22.041663,MEDIUM,0.765,0.151311,,0
12,TRANSFER,2706.22,9717.79,7011.57,16704.31,19410.53,user-2676,merchant-265,0.25,False,False,True,False,False,0,0,3,37,False,0.0,0.0,1,background-stream,2026-03-30T03:56:24.288528,MEDIUM,0.7675,0.162184,,0
12,TRANSFER,540.76,17413.47,16872.71,5467.83,6008.59,user-4604,merchant-304,0.2,False,False,True,False,False,0,0,2,27,False,0.0,0.0,0,background-stream,2026-03-30T03:56:26.662680,MEDIUM,0.765,0.15969,,0
23,CASH_IN,4611.5,24267.91,19656.41,4616.48,9227.98,user-7248,merchant-821,0.2,False,False,True,False,False,0,0,4,35,False,0.0,0.0,0,background-stream,2026-03-30T03:56:28.936909,MEDIUM,0.765,0.173556,,0
15,DEBIT,4764.51,17323.24,12558.73,3905.92,8670.43,user-3295,merchant-521,0.2,False,False,True,False,False,0,0,3,32,False,0.0,0.0,0,background-stream,2026-03-30T03:56:31.115532,MEDIUM,0.781526,0.111439,,0
23,TRANSFER,5186.39,8096.91,2910.52,10332.83,15519.22,user-6328,merchant-810,0.2,False,False,True,False,False,0,0,4,42,False,0.0,0.0,0,background-stream,2026-03-30T03:56:33.436410,MEDIUM,0.765,0.184188,,0
14,CASH_OUT,2837.27,18757.54,15920.27,19342.82,22180.09,user-2078,merchant-970,0.2,False,False,True,False,False,0,0,2,34,False,0.0,0.0,0,background-stream,2026-03-30T03:56:35.661854,MEDIUM,0.765,0.156894,,0
8,DEBIT,137.55,7095.29,6957.74,14885.83,15023.38,user-2149,merchant-511,0.25,False,False,True,False,False,0,0,1,27,False,0.0,0.0,1,background-stream,2026-03-30T03:56:37.903000,MEDIUM,0.7675,0.158969,,0
18,TRANSFER,9437.66,25574.18,16136.52,13291.95,22729.61,user-7814,merchant-920,0.25,False,False,True,False,False,0,0,2,29,False,0.0,0.0,1,background-stream,2026-03-30T03:56:40.167010,MEDIUM,0.7675,0.159648,,0
11,CASH_OUT,4504.46,15363.52,10859.06,7466.25,11970.71,user-5285,merchant-781,0.25,False,False,True,False,False,0,0,3,35,False,0.0,0.0,1,background-stream,2026-03-30T03:56:42.446217,MEDIUM,0.7675,0.183896,,0
23,CASH_IN,6000.36,9988.55,3988.19,430.27,6430.63,user-7651,merchant-849,0.2,False,False,True,False,False,0,0,3,37,False,0.0,0.0,0,background-stream,2026-03-30T03:56:44.760072,MEDIUM,0.765,0.173907,,0
20,CASH_IN,2323.25,4546.43,2223.18,9039.38,11362.63,user-5389,merchant-693,0.25,False,False,True,False,False,0,0,1,27,False,0.0,0.0,1,background-stream,2026-03-30T03:56:47.037290,MEDIUM,0.7675,0.161933,,0
11,DEBIT,7892.66,26987.55,19094.89,54.72,7947.38,user-5410,merchant-805,0.2,False,False,True,False,False,0,0,4,24,False,0.0,0.0,0,background-stream,2026-03-30T03:56:49.291829,MEDIUM,0.771251,0.135415,,0
15,TRANSFER,388.69,8720.88,8332.19,4192.75,4581.44,user-1109,merchant-783,0.25,False,False,True,False,False,0,0,4,33,False,0.0,0.0,1,background-stream,2026-03-30T03:56:51.569667,MEDIUM,0.7675,0.151946,,0
21,TRANSFER,8913.65,8915.36,1.71,8967.03,17880.68,user-6259,merchant-300,0.25,False,False,True,False,False,0,0,2,48,False,0.0,0.0,1,background-stream,2026-03-30T03:56:53.826612,MEDIUM,0.7675,0.169028,,0
6,CASH_IN,1659.26,3771.76,2112.5,1167.55,2826.81,user-4067,merchant-113,0.3,False,False,True,False,False,0,0,4,35,False,0.0,0.0,2,background-stream,2026-03-30T03:56:56.123733,LOW,0.07,0.216514,,0
20,DEBIT,619.85,5638.67,5018.82,12361.22,12981.07,user-9822,merchant-866,0.2,False,False,True,False,False,0,0,4,31,False,0.0,0.0,0,background-stream,2026-03-30T03:56:58.382982,MEDIUM,0.774331,0.128227,,0
13,CASH_IN,3360.63,19773.89,16413.26,16513.21,19873.84,user-4794,merchant-113,0.3,False,False,True,False,False,0,0,6,36,False,0.0,0.0,2,background-stream,2026-03-30T03:57:00.596533,MEDIUM,0.77,0.150162,,0
23,PAYMENT,2257.44,22137.41,19879.97,9853.69,12111.13,user-7759,merchant-914,0.25,False,False,True,False,False,0,0,3,38,False,0.0,0.0,1,background-stream,2026-03-30T03:57:02.850579,MEDIUM,0.7675,0.233362,,0
17,TRANSFER,5863.5,6594.78,731.28,16344.54,22208.04,user-1639,merchant-411,0.25,False,False,True,False,False,0,0,2,31,False,0.0,0.0,1,background-stream,2026-03-30T03:57:05.121413,MEDIUM,0.7675,0.165958,,0
16,TRANSFER,3694.22,20316.12,16621.9,8493.72,12187.94,user-1896,merchant-222,0.25,False,False,True,False,False,0,0,3,32,False,0.0,0.0,1,background-stream,2026-03-30T03:57:07.470665,MEDIUM,0.7675,0.150833,,0
9,CASH_IN,3881.61,10299.67,6418.06,14454.31,18335.92,user-3452,merchant-113,0.3,False,False,True,False,False,0,0,5,37,False,0.0,0.0,2,background-stream,2026-03-30T03:57:09.721860,MEDIUM,0.769999,0.188244,,0
18,TRANSFER,2923.89,4171.27,1247.38,9839.43,12763.32,user-9053,merchant-194,0.25,False,False,True,False,False,0,0,4,28,False,0.0,0.0,1,background-stream,2026-03-30T03:57:11.967389,MEDIUM,0.7675,0.165172,,0
10,CASH_IN,4055.79,9383.83,5328.04,1054.24,5110.03,user-6689,merchant-591,0.2,False,False,True,False,False,0,0,4,30,False,0.0,0.0,0,background-stream,2026-03-30T03:57:14.219130,MEDIUM,0.765,0.176612,,0
14,DEBIT,755.36,1897.88,1142.52,1412.96,2168.32,user-8785,merchant-753,0.2,False,False,True,False,False,0,0,4,17,False,0.0,0.0,0,background-stream,2026-03-30T03:57:16.484424,MEDIUM,0.781878,0.110617,,0
15,CASH_IN,8232.49,20686.95,12454.46,17495.28,25727.77,user-6296,merchant-283,0.25,False,False,True,False,False,0,0,2,28,False,0.0,0.0,1,background-stream,2026-03-30T03:57:18.798878,MEDIUM,0.770512,0.142971,,0
6,CASH_IN,9840.56,23439.44,13598.88,9317.57,19158.13,user-1216,merchant-604,0.2,False,False,True,False,False,0,0,2,28,False,0.0,0.0,0,background-stream,2026-03-30T03:57:21.080190,LOW,0.065,0.216395,,0
8,TRANSFER,9805.47,29046.7,19241.23,16942.57,26748.04,user-2305,merchant-424,0.2,False,False,True,False,False,0,0,4,27,False,0.0,0.0,0,background-stream,2026-03-30T03:57:23.332759,MEDIUM,0.765,0.200823,,0
7,PAYMENT,1773.48,5278.51,3505.03,12347.54,14121.02,user-9146,merchant-508,0.2,False,False,True,False,False,0,0,0,35,False,0.0,0.0,0,background-stream,2026-03-30T03:57:25.589684,LOW,0.065,0.279741,,0
22,TRANSFER,2887.71,19388.56,16500.85,3539.52,6427.23,user-2131,merchant-359,0.2,False,False,True,False,False,0,0,3,20,False,0.0,0.0,0,background-stream,2026-03-30T03:57:27.843373,MEDIUM,0.765,0.169194,,0
10,CASH_IN,1157.78,10005.56,8847.78,4645.65,5803.43,user-9029,merchant-529,0.3,False,False,True,False,False,0,0,4,32,False,0.0,0.0,2,background-stream,2026-03-30T03:57:30.161417,MEDIUM,0.769999,0.176612,,0
23,CASH_IN,8451.84,14485.29,6033.45,16087.95,24539.79,user-5673,merchant-206,0.2,False,False,True,False,False,0,0,3,28,False,0.0,0.0,0,background-stream,2026-03-30T03:57:32.379763,MEDIUM,0.765,0.173733,,0
8,DEBIT,2011.82,4144.28,2132.46,1612.12,3623.94,user-2169,merchant-595,0.25,False,False,True,False,False,0,0,3,36,False,0.0,0.0,1,background-stream,2026-03-30T03:57:34.622835,MEDIUM,0.767499,0.161278,,0
19,CASH_IN,8458.2,14745.74,6287.54,5990.52,14448.72,user-4464,merchant-452,0.2,False,False,True,False,False,0,0,2,36,False,0.0,0.0,0,background-stream,2026-03-30T03:57:36.877529,MEDIUM,0.765,0.159139,,0
20,CASH_OUT,1398.54,19002.54,17604.0,5807.71,7206.25,user-9271,merchant-591,0.2,False,False,True,False,False,0,0,1,31,False,0.0,0.0,0,background-stream,2026-03-30T03:57:39.150177,MEDIUM,0.765,0.16827,,0
19,PAYMENT,861.87,17886.58,17024.71,9480.15,10342.02,user-4036,merchant-944,0.2,False,False,True,False,False,0,0,4,27,False,0.0,0.0,0,background-stream,2026-03-30T03:57:41.475743,MEDIUM,0.765,0.213459,,0
2,CASH_OUT,3657.62,5202.43,1544.81,13089.33,16746.95,user-4867,merchant-787,0.25,False,False,True,False,False,0,0,2,29,False,0.0,0.0,1,background-stream,2026-03-30T03:57:43.727886,LOW,0.067515,0.229528,,0
18,CASH_OUT,713.39,20619.37,19905.98,4.7,718.09,user-7515,merchant-263,0.25,False,False,True,False,False,0,0,1,31,False,0.0,0.0,1,background-stream,2026-03-30T03:57:45.983250,MEDIUM,0.7675,0.169209,,0
23,CASH_OUT,3863.53,23085.81,19222.28,10855.34,14718.87,user-5993,merchant-662,0.2,False,False,True,False,False,0,0,3,25,False,0.0,0.0,0,background-stream,2026-03-30T03:57:48.253993,MEDIUM,0.765,0.185695,,0
8,CASH_IN,3436.98,18728.88,15291.9,11767.91,15204.89,user-6367,merchant-793,0.25,False,False,True,False,False,0,0,0,25,False,0.0,0.0,1,background-stream,2026-03-30T03:57:50.533482,MEDIUM,0.7675,0.198087,,0
24,CASH_OUT,5555.78,23580.56,18024.78,5133.47,10689.25,user-3437,merchant-268,0.2,False,False,True,False,False,0,0,2,24,False,0.0,0.0,0,background-stream,2026-03-30T03:57:52.876529,MEDIUM,0.765,0.195844,,0
16,DEBIT,723.47,15241.28,14517.81,17436.25,18159.72,user-4231,merchant-802,0.2,False,False,True,False,False,0,0,2,34,False,0.0,0.0,0,background-stream,2026-03-30T03:57:55.148584,MEDIUM,0.781225,0.112141,,0
5,PAYMENT,8198.53,20591.72,12393.19,7315.02,15513.55,user-1634,merchant-373,0.2,False,False,True,False,False,0,0,4,31,False,0.0,0.0,0,background-stream,2026-03-30T03:57:57.409400,LOW,0.065,0.274199,,0
16,DEBIT,3231.38,17290.07,14058.69,12046.39,15277.77,user-5720,merchant-118,0.2,False,False,True,False,False,0,0,3,31,False,0.0,0.0,0,background-stream,2026-03-30T03:57:59.663215,MEDIUM,0.781079,0.112481,,0
16,CASH_OUT,2337.11,15391.53,13054.42,2466.93,4804.04,user-8755,merchant-199,0.2,False,False,True,False,False,0,0,2,36,False,0.0,0.0,0,background-stream,2026-03-30T03:58:01.911103,MEDIUM,0.765,0.155993,,0
4,CASH_OUT,9073.62,10072.95,999.33,16511.18,25584.8,user-7808,merchant-381,0.2,False,False,True,False,False,0,0,4,40,False,0.0,0.0,0,background-stream,2026-03-30T03:58:04.207499,LOW,0.065013,0.235314,,0
3,PAYMENT,8337.71,9820.4,1482.69,14765.16,23102.87,user-3463,merchant-660,0.25,False,False,True,False,False,0,0,4,21,False,0.0,0.0,1,background-stream,2026-03-30T03:58:06.445035,LOW,0.0675,0.266016,,0
4,DEBIT,4837.92,17829.27,12991.35,17725.97,22563.89,user-7926,merchant-956,0.2,False,False,True,False,False,0,0,2,31,False,0.0,0.0,0,background-stream,2026-03-30T03:58:08.724049,LOW,0.065,0.180341,,0
